name_wt,statuses_count,followers_count,friends_count,favourites_count,listed_count,label
0.45454545454545453,48,29,517,0,0,1
0.0,2568,351,341,318,2,0
0.9230769230769231,26,23,279,0,0,1
0.4444444444444444,47,15,520,0,0,1
0.4666666666666667,56,27,511,0,0,1
0.875,35,18,421,0,0,1
0.2727272727272727,191,109,932,246,0,0
0.375,34,15,274,0,0,1
0.4,28,13,347,0,0,1
0.4375,558,111,118,8,0,0
0.6,30,16,308,0,0,1
0.36363636363636365,798,29,105,3,0,0
0.5,293,57,53,2,2,0
0.9333333333333333,4444,874,797,1,1,0
0.9333333333333333,229,32,145,6,0,0
0.2222222222222222,1095,50,115,39,0,0
0.9375,1010,182,300,205,0,0
0.38461538461538464,31,25,360,0,0,1
0.35714285714285715,147,22,38,1,0,0
0.3888888888888889,1373,68,84,86,0,0
0.5384615384615384,9115,464,410,3531,9,0
0.875,3177,94,242,7,1,0
0.9333333333333333,29,18,324,0,0,1
0.5,4,1,24,0,0,1
0.9230769230769231,1576,8,501,1402,1,1
0.6,3653,84,118,23,0,0
0.9166666666666666,56,11,554,0,0,1
0.5384615384615384,35,17,360,0,0,1
0.5833333333333334,462,92,627,128,0,0
0.7142857142857143,15,17,92,0,0,0
0.5,20,11,294,0,0,1
0.42857142857142855,74,19,736,0,0,1
0.23076923076923078,439,49,91,64,0,0
0.6666666666666666,77,14,18,1,1,0
0.9230769230769231,794,105,480,0,1,0
0.5,1112,130,140,11,1,0
0.23529411764705882,613,46,105,46,0,0
0.5625,1052,171,373,32,1,0
0.38461538461538464,640,77,227,13,1,0
0.8571428571428571,24,22,260,0,0,1
0.1875,1379,66,662,236,0,0
0.5,65,25,742,0,0,1
1.0,2511,66,58,0,0,0
1.0,90,10,22,0,0,0
0.5,65,23,590,0,0,1
0.9333333333333333,1127,129,509,7,0,0
0.4166666666666667,31,11,242,0,0,1
0.5714285714285714,741,311,904,62,3,0
0.3888888888888889,5311,1249,886,296,37,0
0.2727272727272727,33,13,341,0,0,1
0.8823529411764706,634,430,546,5,3,0
0.9333333333333333,2,0,22,0,0,1
0.5833333333333334,40,20,498,0,0,1
0.46153846153846156,63,16,637,0,0,1
0.2,2036,123,189,2332,1,0
0.5625,33,23,408,0,0,1
0.5333333333333333,3046,67,94,5,2,0
0.9166666666666666,46,8,398,0,0,1
0.35714285714285715,402,30,58,95,0,0
0.9090909090909091,114,26,1098,0,0,1
0.2857142857142857,22257,495,413,113,1,0
0.21428571428571427,632,31,99,203,0,0
0.8666666666666667,460,41,183,16,0,0
0.9166666666666666,35,11,394,0,0,1
0.5384615384615384,57,16,631,0,0,1
1.0,14170,1402,1042,2863,33,0
0.9090909090909091,27,13,204,0,0,1
0.4,918,85,218,149,0,0
0.8666666666666667,14,5,190,0,0,1
0.8666666666666667,28,15,285,0,0,1
0.9230769230769231,46,15,399,0,0,1
0.7647058823529411,493,300,310,3,6,0
0.7857142857142857,28,9,338,0,0,1
0.4375,102,25,160,0,0,0
0.36363636363636365,37,21,294,0,0,1
0.5,39,23,359,0,0,1
0.16666666666666666,392,129,335,303,1,0
0.5454545454545454,36,18,328,0,0,1
0.7692307692307693,5804,562,626,29,1,0
0.42857142857142855,61,17,520,3,0,1
0.4,65,17,607,0,0,1
0.14285714285714285,3131,506,381,9,40,0
0.6153846153846154,59,6,76,8,0,0
0.9,42,21,418,0,0,1
0.4,25,12,394,0,0,1
0.6428571428571429,203,97,255,66,3,0
0.9333333333333333,16037,635,320,86,16,0
0.26666666666666666,1573,54,109,37,1,0
0.45454545454545453,59,16,599,0,0,1
0.4166666666666667,38,14,283,0,0,1
0.2222222222222222,5339,253,181,3872,0,0
0.42857142857142855,2,1,38,0,0,1
0.9090909090909091,34,16,275,0,0,1
0.5,237,50,108,234,0,0
0.5882352941176471,70,21,843,0,0,1
0.631578947368421,10,16,124,0,0,0
0.2222222222222222,1549,92,469,399,0,0
0.5,34,18,333,0,0,1
0.5333333333333333,24,12,245,0,0,1
0.9166666666666666,30,20,313,0,0,1
0.2,825,76,396,130,0,0
0.5,54,23,517,0,0,1
0.5714285714285714,30,15,321,0,0,1
0.3888888888888889,693,101,299,20,0,0
0.9166666666666666,14,18,315,0,0,1
0.5,46,14,336,0,0,1
1.0,2775,211,388,178,7,0
0.9285714285714286,43,14,317,0,0,1
0.875,3,1,23,0,0,1
0.6,140,6,104,1,0,0
0.23529411764705882,2882,63,428,8,2,0
0.46153846153846156,45,23,529,0,0,1
1.0,10677,2436,1978,1204,10,0
0.42857142857142855,34,72,123,3,0,0
0.4666666666666667,71,20,528,0,0,1
0.45454545454545453,48,21,549,0,0,1
0.5714285714285714,62,42,651,0,0,1
0.6153846153846154,62,22,671,0,0,1
0.8333333333333334,1029,207,414,0,3,0
0.5384615384615384,550,50,195,22,0,0
0.46153846153846156,29,23,307,0,0,1
0.5454545454545454,4,1,23,0,0,1
0.18181818181818182,6991,1001,614,2401,6,0
0.8,504,133,270,1,3,0
0.3333333333333333,27,14,285,0,0,1
0.9090909090909091,3027,190,795,176,2,0
0.9090909090909091,3,1,20,0,0,1
0.9166666666666666,52,24,579,0,0,1
0.5,2,1,30,0,0,1
0.6923076923076923,28,19,353,0,0,1
0.5,2227,158,628,331,0,0
0.9230769230769231,39,16,277,0,0,1
0.8571428571428571,998,328,1435,58,0,0
0.36363636363636365,31,15,316,0,0,1
0.4,50,18,333,0,0,1
0.6,31,19,370,0,0,1
0.9166666666666666,2,0,15,0,0,1
0.46153846153846156,1149,45,85,19,0,0
0.38461538461538464,2492,490,567,17,2,0
0.35294117647058826,54,31,536,1,0,1
0.45454545454545453,50,23,556,0,0,1
1.0,120,20,126,16,0,0
0.5714285714285714,16432,1119,1529,2215,13,0
0.5,61,28,530,0,0,1
0.5555555555555556,58,26,639,0,0,1
0.4,259,50,76,43,0,0
0.42857142857142855,57,24,490,0,0,1
0.3125,364,74,182,4,1,0
0.5454545454545454,38,24,404,0,0,1
0.38461538461538464,43,27,400,0,0,1
0.75,58,20,593,0,0,1
0.9,3110,128,178,63,2,0
0.4666666666666667,46,16,529,0,0,1
0.4666666666666667,62,25,519,0,0,1
0.3,30,13,307,0,0,1
0.4,33,20,95,0,0,0
0.8571428571428571,29,14,248,0,0,1
0.9,39,18,394,0,0,1
0.6153846153846154,271,21,63,8,1,0
0.21428571428571427,1535,56,158,96,1,0
0.5714285714285714,3,1,34,0,0,1
0.4,1402,150,179,244,1,0
0.4666666666666667,27,12,312,0,0,1
0.4117647058823529,120,24,83,16,0,0
0.4166666666666667,72,34,685,0,0,1
0.1875,1346,174,69,3,10,0
0.9285714285714286,25,21,274,0,0,1
0.5833333333333334,8910,111437,4071,2214,54,0
1.0,440,114,69,1334,0,0
0.9230769230769231,98,22,119,2,0,0
0.9090909090909091,30,11,258,0,0,1
0.9,1,2,15,0,0,1
0.6666666666666666,456,43,210,6,0,0
0.25,199,32,29,2,1,0
0.14285714285714285,668,38,71,204,0,0
0.25,1479,13,25,47,0,0
0.46153846153846156,65,23,641,0,0,1
0.4375,29,18,280,0,0,1
0.75,8694,349,507,15,1,0
0.3333333333333333,2941,1230,1428,40,54,0
0.9166666666666666,64,16,602,0,0,1
0.5384615384615384,34,24,63,4,0,0
0.9333333333333333,3134,162,369,422,5,0
0.36363636363636365,42,20,407,0,0,1
0.3157894736842105,700,36,204,9,0,0
0.9285714285714286,6,2,26,0,0,1
0.5,2620,357,826,17,1,0
0.3333333333333333,2735,88,70,1681,0,0
0.35714285714285715,651,129,278,56,0,0
0.7142857142857143,862,237,237,41,4,0
0.9,53,11,586,0,0,1
0.9333333333333333,3302,370,934,103,7,0
0.6428571428571429,50,22,530,0,0,1
0.6666666666666666,1135,53,77,177,0,0
0.9,4504,161,403,163,1,0
0.5,30,15,381,0,0,1
0.46153846153846156,38,11,262,0,0,1
0.4,2703,170,635,4,0,0
0.9230769230769231,46,24,589,0,0,1
0.8461538461538461,35,13,379,0,0,1
1.0,1034,222,389,37,1,0
0.42857142857142855,140,13,31,1,0,0
0.5384615384615384,43,33,651,0,0,1
0.6,39,15,395,0,0,1
0.5,1,4,25,0,0,1
0.9230769230769231,26,17,313,0,0,1
0.5,22,18,244,0,0,1
0.2222222222222222,2146,76,156,39,1,0
0.6,2,0,40,0,0,1
0.9285714285714286,565,35,139,2,0,0
0.9230769230769231,36,21,313,0,0,1
0.46153846153846156,116,22,49,16,0,0
0.15384615384615385,812,113,578,8,0,0
0.5384615384615384,7,11,49,0,0,0
0.18181818181818182,419,21,116,22,0,0
1.0,5558,872,625,3146,7,0
0.9166666666666666,1242,717,1092,370,2,0
0.4666666666666667,32,23,353,0,0,1
0.5,24,14,204,0,0,1
0.375,16601,211,172,806,0,0
0.5,35,22,372,0,0,1
1.0,349,51,176,98,0,0
0.75,18,26,99,0,0,0
0.9230769230769231,60,15,559,0,0,1
0.8571428571428571,172,17,50,1,0,0
1.0,709,116,112,124,2,0
0.46153846153846156,6464,2352,469,251,80,0
0.35714285714285715,410,30,407,0,0,0
0.6153846153846154,122,62,93,1,1,0
0.4166666666666667,158,30,1221,0,0,1
0.2857142857142857,10947,760,712,693,27,0
0.7857142857142857,68,15,521,0,0,1
0.7692307692307693,47,16,552,0,0,1
1.0,285,55,221,10,0,0
0.5384615384615384,40,17,446,0,0,1
0.875,1848,778,1999,0,3,0
0.4,0,0,0,0,0,1
0.8571428571428571,887,547,1416,179,2,0
0.9230769230769231,38,10,22,0,0,0
0.9090909090909091,45,15,84,0,0,0
0.375,1347,70,255,6,0,0
0.3,9410,577,776,448,7,0
0.8125,111,32,954,0,0,1
0.7857142857142857,33,18,264,0,0,1
0.4375,561,39,74,2,1,0
0.35294117647058826,1959,289,364,56,1,0
0.8888888888888888,29,7,221,0,0,1
0.4166666666666667,3190,105,42,354,0,0
0.1111111111111111,789,32,68,58,0,0
0.6666666666666666,810,50,209,95,0,0
0.5714285714285714,24,16,268,0,0,1
0.9230769230769231,27,14,285,0,0,1
0.5333333333333333,80,30,161,0,0,0
0.9166666666666666,39,14,529,0,0,1
0.0,618,22,125,207,0,0
0.5384615384615384,44,31,628,0,0,1
0.5294117647058824,85,12,28,0,0,0
0.2777777777777778,220,26,58,9,0,0
0.5,36,14,303,1,0,1
1.0,104,11,75,0,0,0
0.46153846153846156,72,18,658,0,0,1
0.6,244,18,40,112,0,0
0.9230769230769231,38,25,379,0,0,1
0.3,759,286,1625,2,1,0
0.46153846153846156,1292,38,101,498,0,0
0.8888888888888888,1693,52,154,34,0,0
0.625,60,25,561,0,0,1
0.75,59,22,540,0,0,1
0.2631578947368421,250,54,153,7,0,0
0.875,25,11,280,0,0,1
0.9230769230769231,3,0,34,0,0,1
0.9285714285714286,1049,67,162,18,2,0
0.4,27,25,306,0,0,1
0.5,45,27,702,0,0,1
0.35294117647058826,228,23,85,258,0,0
0.5625,30,17,295,0,0,1
0.2777777777777778,4681,1206,1650,2235,1,0
0.5714285714285714,26,21,259,0,0,1
1.0,1373,281,405,127,3,0
0.46153846153846156,67,27,681,0,0,1
0.9166666666666666,3,0,16,0,0,1
0.9166666666666666,763,162,266,20,4,0
0.5714285714285714,5845,611,745,547,9,0
0.9,67,30,579,0,0,1
0.8888888888888888,23,18,284,0,0,1
0.9285714285714286,32,17,315,0,0,1
0.18181818181818182,1254,54,219,2,0,0
0.21052631578947367,8784,353,582,37,3,0
0.9333333333333333,691,61,153,34,0,0
0.4666666666666667,2242,552,1446,13,8,0
0.5,28,25,318,0,0,1
0.42857142857142855,31,15,317,0,0,1
0.5833333333333334,19,14,265,0,0,1
0.5,62,47,43,0,0,0
0.3125,1117,45,141,9,0,0
0.3,359,28,150,1,0,0
1.0,8382,1000,1842,1562,6,0
0.5,621,54,109,94,0,0
0.9166666666666666,2576,63,83,448,1,0
0.7857142857142857,27,15,294,0,0,1
0.46153846153846156,23,17,295,0,0,1
0.9166666666666666,820,227,521,20,5,0
0.9166666666666666,53,20,460,0,0,1
0.4444444444444444,49,21,527,0,0,1
0.46153846153846156,183,17,78,3,1,0
1.0,121,175,1187,16,0,0
0.5714285714285714,36,18,301,0,0,1
0.3125,136,42,210,127,0,0
0.9230769230769231,948,66,236,0,1,0
0.6,60,23,501,0,0,1
0.21052631578947367,708,93,308,11,0,0
0.3333333333333333,1580,834,993,53,2,0
0.5555555555555556,649,68,178,60,1,0
0.8666666666666667,63,31,507,0,0,1
0.9166666666666666,26,13,262,0,0,1
0.5882352941176471,1302,253,608,1,1,0
0.46153846153846156,572,133,209,37,0,0
1.0,2312,394,498,906,2,0
0.7058823529411765,28,18,297,0,0,1
0.5833333333333334,35,15,321,0,0,1
0.625,2437,1594,1994,363,10,0
0.06666666666666667,9966,115,454,60,10,0
0.9166666666666666,28,16,299,0,0,1
0.5555555555555556,4,33,523,0,0,0
0.2727272727272727,11910,1068,880,7280,10,0
0.1,18,8,80,0,0,0
0.625,7760,768,336,1304,18,0
0.35714285714285715,1823,118,275,42,5,0
0.9,47,23,520,0,0,1
0.38461538461538464,1583,230,273,417,1,0
0.5333333333333333,4,3,31,0,0,1
0.4,51,19,511,0,0,1
0.9285714285714286,1387,55,129,56,1,0
0.7058823529411765,219,45,133,0,0,0
0.35714285714285715,512,99,163,25,0,0
1.0,4855,893,2000,102,2,0
0.9090909090909091,24,12,307,0,0,1
0.625,37,16,345,0,0,1
0.3076923076923077,6662,141,222,134,1,0
0.5,36,19,384,0,0,1
0.9230769230769231,114,17,36,7,0,0
0.5384615384615384,31,12,305,0,0,1
0.2857142857142857,575,8,43,99,0,0
0.9285714285714286,54,24,672,0,0,1
0.625,1771,29,228,4,0,0
0.6666666666666666,45,21,399,0,0,1
0.8,26,18,303,0,0,1
0.9230769230769231,59,23,543,0,0,1
1.0,76,30,96,8,0,0
0.3333333333333333,30,20,358,0,0,1
0.75,968,125,235,325,1,0
0.45454545454545453,115,27,962,0,0,1
0.9285714285714286,21,11,329,0,0,1
0.4666666666666667,25,15,364,0,0,1
0.5,20,13,256,0,0,1
0.4,72,20,702,0,0,1
0.9090909090909091,29,8,344,0,0,1
1.0,442,79,259,0,3,0
0.42857142857142855,31,18,250,0,0,1
0.5714285714285714,31,14,307,0,0,1
0.5,1805,258,191,4,14,0
0.7,2190,46,122,15,0,0
0.9230769230769231,1058,94,257,18,2,0
0.375,1166,82,92,511,0,0
1.0,1651,16,55,5,0,0
0.5882352941176471,380,65,186,1,0,0
0.42857142857142855,3366,78,215,6,0,0
0.9285714285714286,64,19,556,0,0,1
0.2857142857142857,88,20,94,1,0,0
0.2857142857142857,165,45,179,0,0,0
0.23076923076923078,134,32,126,32,2,0
0.9166666666666666,43,17,523,0,0,1
0.36363636363636365,63,28,634,0,0,1
0.9090909090909091,1313,298,302,111,1,0
0.2222222222222222,189,27,54,17,0,0
0.14285714285714285,1598,39,74,16,2,0
0.75,664,51,38,38,0,0
0.5384615384615384,3,0,21,0,0,1
0.5,38,16,515,0,0,1
0.13333333333333333,5561,587,295,4,9,0
0.5,27,20,289,0,0,1
0.4666666666666667,5,0,41,0,0,1
0.875,35,16,302,0,0,1
0.8461538461538461,29,13,280,0,0,1
0.35714285714285715,28,18,390,0,0,1
0.6666666666666666,650,18,106,74,0,0
0.4444444444444444,40,24,404,0,0,1
0.9090909090909091,30,11,272,0,0,1
0.5714285714285714,456,23,55,0,0,0
1.0,1539,205,397,36,1,0
0.5294117647058824,29,6,48,0,0,0
0.9230769230769231,42,11,362,0,0,1
0.16666666666666666,1358,119,626,136,0,0
0.2857142857142857,14835,373,874,451,1,0
0.6153846153846154,392,23,57,38,1,0
0.5833333333333334,2,0,25,0,0,1
0.9166666666666666,1181,80,279,0,1,0
0.125,682,39,124,12,0,0
0.9090909090909091,6256,517,34,264,3,0
0.625,56,21,507,0,0,1
0.5333333333333333,37,21,360,0,0,1
0.9285714285714286,32,18,390,0,0,1
0.5714285714285714,47,17,345,0,0,1
0.9230769230769231,60,27,566,0,0,1
0.9333333333333333,1912,34,194,8,0,0
0.42857142857142855,4840,290,343,58,2,0
0.2727272727272727,49836,1382,1006,387,11,0
0.1,10749,262,259,198,1,0
0.8571428571428571,1027,94,195,34,0,0
0.5625,6812,163,445,253,2,0
0.9230769230769231,69,26,587,0,0,1
0.42857142857142855,293,0,109,134,0,0
1.0,2060,100,164,19,0,0
0.46153846153846156,3,2,42,0,0,1
0.8,134,34,97,21,0,0
0.5454545454545454,58,15,616,0,0,1
0.5454545454545454,26,14,314,0,0,1
0.5,34,23,354,0,0,1
0.36363636363636365,23,18,357,0,0,1
0.5625,257,43,64,15,0,0
0.4117647058823529,4,0,17,0,0,1
0.5,2,0,29,0,0,1
0.5714285714285714,56,26,496,0,0,1
0.875,40,18,452,0,0,1
0.625,59,25,644,0,0,1
0.25,8021,1082,1225,142,0,0
0.15789473684210525,622,106,203,63,4,0
0.0,3152,162,352,23,7,0
0.4666666666666667,152,3,18,0,0,0
0.4166666666666667,24,16,214,0,0,1
0.7647058823529411,53,13,299,0,0,1
0.2857142857142857,3608,121,203,40,0,0
0.26666666666666666,2386,338,400,810,6,0
0.9285714285714286,37,16,227,0,0,1
0.5882352941176471,331,1306,1281,46,4,0
0.1875,579,21,18,2,0,0
0.9,31,13,287,0,0,1
0.9166666666666666,39,11,319,0,0,1
0.7857142857142857,88,16,121,0,0,0
0.631578947368421,108,13,28,2,0,0
0.9,62,20,537,0,0,1
0.35714285714285715,30,11,228,0,0,1
0.9166666666666666,28,14,281,0,0,1
0.3076923076923077,1371,32,143,21,0,0
0.9285714285714286,41,16,531,0,0,1
0.46153846153846156,22,7,263,0,0,1
0.4,41,15,369,0,0,1
0.8571428571428571,646,137,390,13,1,0
0.47058823529411764,2,0,31,0,0,1
0.5384615384615384,33,11,345,0,0,1
0.46153846153846156,78,28,732,0,0,1
0.5384615384615384,52,26,398,0,0,1
0.47058823529411764,50,19,506,0,0,1
0.16666666666666666,320,29,31,0,0,0
0.9333333333333333,5109,246,408,469,0,0
0.9166666666666666,1,0,16,0,0,1
0.7692307692307693,44,16,402,0,0,1
0.375,45,21,484,0,0,1
0.5625,23,22,357,0,0,1
0.9375,7739,321,305,61,2,0
0.9090909090909091,29,14,280,0,0,1
0.9166666666666666,61,21,649,0,0,1
0.9285714285714286,479,180,785,69,0,0
0.9230769230769231,44,17,323,0,0,1
0.625,37,19,337,0,0,1
0.6153846153846154,32,16,251,0,0,1
0.8888888888888888,28,15,394,0,0,1
0.625,32,15,328,0,0,1
0.4,20,18,317,0,0,1
0.9166666666666666,32,16,316,0,0,1
0.38461538461538464,19,16,216,0,0,1
0.9090909090909091,50,13,547,0,0,1
0.5384615384615384,56,23,565,0,0,1
0.9230769230769231,3204,120,253,4,0,0
0.9333333333333333,259,145,159,1,0,0
0.7647058823529411,362,72,112,1,0,0
0.9090909090909091,22,11,241,0,0,1
0.4444444444444444,956,23,212,7,0,0
0.4666666666666667,493,34,99,65,1,0
0.9230769230769231,17,20,259,0,0,1
0.5454545454545454,34,22,286,0,0,1
0.375,373,83,211,0,2,0
0.2222222222222222,595,102,219,19,2,0
1.0,1028,44,81,19,3,0
0.9285714285714286,8384,2526,299,1178,41,0
0.6,2935,184,302,1,5,0
0.4375,22,14,260,0,0,1
0.36363636363636365,30,10,292,0,0,1
0.9090909090909091,56,19,681,1,0,1
1.0,868,164,351,36,1,0
0.9230769230769231,2894,80,145,10,1,0
0.5,30,24,406,0,0,1
0.6428571428571429,79,20,779,0,0,1
0.9285714285714286,107,56,161,2,0,0
0.4444444444444444,3833,111,216,0,1,0
0.46153846153846156,28,11,306,0,0,1
0.75,40586,640,622,1118,32,0
0.3076923076923077,144,121,23,0,0,0
0.3333333333333333,78,57,207,3,0,0
0.6923076923076923,59,21,19,13,0,0
0.3333333333333333,1780,62,346,274,1,0
0.2,276,129,325,55,0,0
0.15384615384615385,1033,181,279,6,8,0
0.0,2697,282,525,16,6,0
0.16666666666666666,28,19,253,12,0,0
1.0,24,4,588,16,0,1
0.9166666666666666,31,19,267,0,0,1
0.4444444444444444,521,170,455,2,0,0
0.36363636363636365,69,27,698,0,0,1
0.5454545454545454,27,7,296,0,0,1
0.4,77,21,581,0,0,1
0.2777777777777778,10619,11089,565,776,245,0
0.45454545454545453,19,12,228,0,0,1
0.5714285714285714,38,20,365,0,0,1
0.9333333333333333,178,48,157,6,0,0
0.38461538461538464,36,12,334,0,0,1
0.5,63,28,535,0,0,1
0.36363636363636365,638,215,318,0,0,0
0.42857142857142855,591,152,188,413,0,0
0.38461538461538464,41,20,332,0,0,1
0.8888888888888888,32,17,300,0,0,1
0.8333333333333334,145,21,85,1,0,0
0.9333333333333333,4447,160,167,3411,1,0
0.8666666666666667,3511,156,516,87,1,0
0.9230769230769231,2,1,26,0,0,1
0.7142857142857143,54,18,551,0,0,1
0.5555555555555556,2698,136,222,159,0,0
0.9230769230769231,1,1,9,0,0,1
0.23529411764705882,364,32,110,16,0,0
0.2,1806,193,117,393,1,0
0.3888888888888889,991,55,100,9,0,0
0.5,63,21,654,0,0,1
0.5882352941176471,4775,209,1163,8,2,0
0.5333333333333333,252,53,411,6,0,0
0.9166666666666666,55,34,574,0,0,1
0.35714285714285715,561,423,391,302,2,0
0.3333333333333333,25,17,270,0,0,1
0.5555555555555556,33,9,298,0,0,1
0.9333333333333333,2959,94,189,4,3,0
0.2222222222222222,19172,4573,831,4845,77,0
0.2,7654,154,198,1079,2,0
0.2,1425,145,213,3622,0,0
0.18181818181818182,166,100,138,1,0,0
0.25,650,95,139,2,0,0
1.0,2396,46,68,154,0,0
1.0,1698,289,1930,45,3,0
0.5,6213,245,153,0,11,0
0.8666666666666667,40,20,548,0,0,1
0.9333333333333333,733,104,268,1,1,0
0.35714285714285715,38,24,395,0,0,1
0.47058823529411764,143,75,86,50,1,0
0.4666666666666667,37,23,559,0,0,1
0.46153846153846156,159,27,255,2,0,0
0.8888888888888888,39,18,305,0,0,1
0.36363636363636365,14,10,237,0,0,1
0.6875,44,22,572,0,0,1
0.9230769230769231,35,18,314,0,0,1
0.375,64,15,649,0,0,1
0.25,552,80,290,11,1,0
0.4444444444444444,1634,38,101,34,0,0
0.7142857142857143,9282,646,646,811,4,0
1.0,15131,2107,1898,1170,28,0
0.4117647058823529,1,1,24,0,0,1
0.9285714285714286,24,13,283,0,0,1
0.5833333333333334,1,1,32,0,0,1
0.9230769230769231,60,15,540,0,0,1
0.4375,47,13,366,0,0,1
0.5384615384615384,50,14,365,0,0,1
0.9090909090909091,26,10,237,0,0,1
1.0,140,198,171,12,3,0
1.0,419,150,341,135,0,0
0.8823529411764706,1464,269,992,769,0,0
0.9230769230769231,503,546,1224,1,4,0
0.4,2487,196,329,588,1,0
0.4375,648,53,236,11,0,0
0.8571428571428571,823,43,109,5,1,0
0.1875,20370,5470,2385,145,52,0
0.9230769230769231,34,11,228,0,0,1
0.38461538461538464,52,19,735,0,0,1
0.5,55,23,624,0,0,1
0.8235294117647058,33,18,390,0,0,1
0.5294117647058824,44,20,562,0,0,1
0.5,421,104,187,20,0,0
0.4375,1350,64,427,767,0,0
0.17647058823529413,5091,137,524,148,2,0
0.9375,456,28,127,1,2,0
1.0,35,5,87,5,0,0
0.25,834,102,252,15,0,0
0.14285714285714285,18267,1964,2003,22732,4,0
1.0,16955,3286,2743,2,87,0
1.0,80,22,69,21,0,0
0.5263157894736842,26,12,307,0,0,1
0.5384615384615384,69,15,668,0,0,1
0.45454545454545453,3,1,22,0,0,1
0.5333333333333333,70,27,669,0,0,1
0.42857142857142855,57,22,623,0,0,1
0.9333333333333333,386,88,205,25,1,0
0.8333333333333334,1096,45,289,84,0,0
0.45454545454545453,42,26,532,0,0,1
0.46153846153846156,0,0,32,0,0,1
0.9285714285714286,9425,30425,162,157,135,0
0.5,3,3,46,0,0,1
0.8823529411764706,2317,378,380,100,0,0
0.5333333333333333,69,20,652,0,0,1
0.2222222222222222,229,22,107,1,0,0
0.2222222222222222,9139,1361,142,3906,10,0
0.5384615384615384,612,100,259,24,2,0
0.9285714285714286,475,17,17,116,0,0
0.875,465,13,36,37,0,0
0.4166666666666667,78,20,647,0,0,1
0.45454545454545453,24,10,306,0,0,1
0.9166666666666666,239,732,1970,0,7,0
0.23076923076923078,3839,459,486,252,0,0
0.5714285714285714,58,24,706,0,0,1
0.5454545454545454,26,13,282,0,0,1
0.5625,67,27,703,0,0,1
0.5454545454545454,153,31,1152,0,0,1
0.17647058823529413,169,30,56,21,0,0
0.15789473684210525,996,67,81,45,1,0
0.8,4385,751,1474,784,4,0
0.13333333333333333,20023,1812,1846,3807,2,0
0.36363636363636365,16935,2242,918,44,124,0
0.08333333333333333,2291,93,287,290,0,0
0.16666666666666666,15703,337,321,123,4,0
0.9,61,25,619,0,0,1
0.5294117647058824,1069,137,150,48,2,0
0.5,29,18,309,0,0,1
0.4,41,16,343,0,0,1
0.46153846153846156,31,18,347,0,0,1
0.8666666666666667,1064,223,320,113,1,0
0.45454545454545453,62,16,561,0,0,1
0.5,1,0,11,0,0,1
0.9285714285714286,762,71,280,78,0,0
0.46153846153846156,1587,312,1200,2,1,0
0.5833333333333334,65,17,650,0,0,1
0.5454545454545454,96,26,51,0,0,0
0.9166666666666666,7122,564,705,169,5,0
1.0,1786,63,185,342,2,0
0.36363636363636365,17,23,263,0,0,1
0.6153846153846154,35,21,349,0,0,1
0.5882352941176471,3717,225,290,21,3,0
0.46153846153846156,171,50,266,100,0,0
0.75,660,126,407,0,0,0
0.47058823529411764,676,61,227,169,1,0
0.36363636363636365,47,27,534,0,0,1
0.5454545454545454,42,19,368,0,0,1
0.9166666666666666,66,20,722,0,0,1
0.4166666666666667,57,27,520,0,0,1
0.5714285714285714,32,17,336,0,0,1
0.5333333333333333,26,11,302,0,0,1
0.6666666666666666,44,26,501,0,0,1
0.9285714285714286,1048,314,659,139,1,0
0.8461538461538461,30,15,280,0,0,1
0.4,29,18,325,0,0,1
0.8571428571428571,5507,1945,195,1,39,0
0.4666666666666667,62,13,515,0,0,1
0.5454545454545454,31,23,350,0,0,1
0.5555555555555556,351,28,76,3,1,0
0.6666666666666666,4061,193,936,1634,0,0
0.4375,58,19,583,0,0,1
0.6,5036,178,901,1057,1,0
0.46153846153846156,66,2,35,0,0,0
0.3333333333333333,57,13,93,0,0,0
0.4666666666666667,28,14,249,0,0,1
0.5,46,17,397,0,0,1
0.5,3,0,29,0,0,1
0.4,13716,1302,995,1527,5,0
0.6470588235294118,6175,362,318,181,11,0
0.4666666666666667,27,21,365,0,0,1
0.3333333333333333,16195,5027,5530,6698,73,0
1.0,2213,162,97,7,1,0
0.5333333333333333,2,0,39,0,0,1
0.5,28,25,272,0,0,1
0.6428571428571429,30,15,271,0,0,1
0.9090909090909091,1672,627,1089,11,4,0
0.7142857142857143,2277,150,536,33,5,0
0.9230769230769231,27,16,318,0,0,1
0.42857142857142855,30,17,318,0,0,1
0.9,977,70,202,138,1,0
0.5454545454545454,53,20,518,0,0,1
0.6153846153846154,24,20,250,0,0,1
0.16666666666666666,1455,33,85,2,0,0
0.7692307692307693,17,21,284,0,0,1
0.5,36,18,330,0,0,1
0.5,32,14,293,0,0,1
0.875,5756,554,1853,32,10,0
0.6,29,9,197,0,0,1
1.0,4190,140,190,46,0,0
0.5555555555555556,9950,658,701,18,11,0
0.9,1138,33,99,27,0,0
0.9090909090909091,32,23,284,0,0,1
0.38461538461538464,25,12,311,0,0,1
0.19047619047619047,6514,1289,885,443,14,0
0.5,30,25,262,0,0,1
0.4,54,18,638,0,0,1
0.9,32,17,319,0,0,1
0.7142857142857143,752,43,190,19,0,0
0.9375,1923,1798,1876,37,5,0
0.25,2481,165,175,762,8,0
0.3333333333333333,44,29,481,0,0,1
0.9090909090909091,39,19,377,0,0,1
0.25,41,42,79,1,0,0
0.5,55,15,498,0,0,1
